id,OVD_t1,OVD_t2,OVD_t3,OVD_sum,pay_normal,prod_code,prod_limit,new_balance,highest_balance,label,fea_1,fea_2,fea_3,fea_4,fea_5,fea_6,fea_7,fea_8,fea_9,fea_10,fea_11
54985606,0,0,0,0,4,10,183700.0,207001.2,178169.0,0,7,1320.5,1,140000.0,2,11,-1,108,4,550039,189.7366596
59000842,0,0,0,0,5,10,40700.0,45039.6,38905.0,1,4,1214.0,3,50000.0,2,8,5,114,4,60043,173.20508080000002
58996507,0,0,0,0,7,10,67100.0,35470.8,47575.0,0,7,1214.0,3,58000.0,2,11,9,103,4,60091,1.0
58984889,0,0,0,0,3,10,114400.0,111727.2,100479.0,0,5,1305.5,3,130000.0,2,15,5,100,5,60016,1.0
58987900,0,0,0,0,7,10,84700.0,2948.4,47442.0,0,5,1248.5,1,81000.0,2,15,9,79,3,450033,187.08286930000003
58987028,0,0,0,0,5,10,66000.0,48414.0,60865.0,1,5,1206.5,3,49000.0,2,15,2,102,4,551201,158.11388300000002
54986288,0,0,0,0,3,10,62700.0,7803.6,35189.0,0,7,1278.5,1,105000.0,2,11,-1,112,4,450002,158.11388300000002
54987636,0,0,0,0,2,10,67100.0,70957.2,61396.0,1,7,1214.0,3,59000.0,2,11,5,84,3,72001,223.6067977
58994284,0,0,0,0,7,10,38500.0,41998.8,38352.0,0,7,1214.0,3,81000.0,2,11,9,114,4,450012,204.9390153
59004930,0,0,0,0,6,10,26400.0,14509.2,21585.0,0,4,1212.5,3,73000.0,2,8,5,85,3,72001,1.0
58989333,0,0,0,0,3,10,107800.0,2176.8,98264.0,0,7,1305.5,3,111000.0,2,11,9,113,4,72015,212.1320344
58989056,0,0,0,0,2,10,63800.0,51741.6,44237.0,1,7,1290.5,3,113000.0,2,11,5,109,5,60091,204.9390153
58984702,0,0,0,0,2,10,193600.0,10698.0,10851.0,0,5,1310.0,3,325000.0,2,15,5,83,3,71000,1.0
58985964,0,0,0,0,4,10,125400.0,79893.6,67078.0,0,5,1212.5,3,67000.0,2,15,9,110,5,60083,1.0
58996591,0,0,0,0,8,10,42900.0,1297.2,30815.0,0,7,1320.5,1,123000.0,2,11,5,113,4,60091,1.0
58986339,0,0,0,0,4,10,77000.0,8042.4,57680.0,0,5,1241.0,1,78000.0,2,15,-1,77,5,450033,199.4993734
59004394,0,0,0,0,7,10,46200.0,54134.4,48356.0,0,4,1292.0,3,187000.0,2,8,-1,114,4,60019,273.0347963
59004203,0,0,0,0,7,10,82500.0,13498.8,32390.0,0,4,1250.0,3,103000.0,2,8,9,104,5,60071,207.3644135
58990289,0,0,0,0,8,10,330000.0,234530.4,204548.0,0,7,1335.5,3,185000.0,2,11,5,100,5,351106,212.1320344
54983466,0,0,0,0,5,10,82500.0,0.0,9409.0,0,5,1274.0,3,127000.0,2,15,9,113,4,72001,212.1320344
54983466,0,0,0,0,7,10,77000.0,3402.0,11494.0,0,5,1274.0,3,127000.0,2,15,9,113,4,72001,212.1320344
54985192,0,0,0,0,3,10,105600.0,41834.4,36377.0,1,7,1230.5,3,72000.0,2,11,5,85,5,60069,1.0
58994395,0,0,0,0,8,10,95700.0,105087.6,90947.0,0,7,1281.5,3,99000.0,2,11,9,114,5,60052,1.0
59001107,0,0,0,0,7,10,80300.0,44738.4,65431.0,0,4,1272.5,3,180000.0,2,8,5,110,4,60091,1.0
54989095,0,0,0,0,4,10,51700.0,1273.2,6455.0,1,4,1230.5,3,79000.0,2,8,5,112,4,72015,173.20508080000002
58992108,0,0,0,0,4,10,77000.0,85786.8,78187.0,1,7,1241.0,3,56000.0,2,11,9,108,1,60013,158.11388300000002
54983934,0,0,0,0,4,10,55000.0,14445.6,25660.0,0,5,1223.0,3,54000.0,2,15,-1,112,4,450018,169.7056275
58982806,0,0,0,0,2,10,77000.0,0.0,3137.0,0,5,1307.0,3,91000.0,2,15,5,110,5,60023,200.0
58986587,0,0,0,0,5,10,56100.0,60302.4,50869.0,0,5,1241.0,3,54000.0,2,15,5,112,4,151300,1.0
58996294,0,0,0,0,8,10,107800.0,20787.6,47482.0,0,7,1239.5,1,110000.0,2,11,5,80,3,60064,1.0
58993764,0,0,0,0,7,10,41800.0,44079.6,43741.0,0,7,1277.0,3,98000.0,2,11,5,92,5,60036,1.0
59004662,0,0,0,0,9,10,122100.0,4759.2,30497.0,0,4,1242.5,3,158000.0,2,8,5,113,4,72000,200.0
58996991,0,0,0,0,10,10,49500.0,31662.0,26885.0,0,7,1197.5,3,63000.0,2,11,-1,93,5,72000,1.0
54991368,0,0,0,0,6,10,40700.0,26893.2,39499.0,0,4,1271.0,3,99000.0,2,8,5,114,4,151300,232.8647676
54986034,0,0,0,0,6,10,100100.0,360.0,56759.0,0,7,1298.0,1,114000.0,2,11,5,103,3,60014,173.20508080000002
54988052,0,0,0,0,9,10,85800.0,84360.0,75824.0,0,7,1350.5,1,110000.0,2,11,-1,108,5,71000,1.0
54986045,0,0,0,0,6,10,59400.0,2466.0,50768.0,0,7,1284.5,3,132000.0,2,11,5,104,5,60015,1.0
58990862,0,0,0,0,6,10,102300.0,74949.6,90029.0,0,7,1298.0,1,110000.0,2,11,-1,101,5,72001,1.0
58989082,0,0,0,0,2,10,83600.0,82338.0,69115.0,1,7,1299.5,3,64000.0,2,11,5,110,4,510090,178.24140930000002
58988486,0,0,0,0,2,10,78100.0,5925.6,5437.0,0,7,1187.0,3,90000.0,2,11,5,100,5,60093,1.0
58983946,0,0,0,0,3,10,40700.0,2881.2,3875.0,0,5,1338.5,3,107000.0,2,15,5,113,4,72000,1.0
59004521,0,0,0,0,8,10,33000.0,2277.6,6873.0,0,4,1305.5,1,117000.0,2,8,5,112,5,60029,1.0
54988645,0,0,0,0,8,10,275000.0,4101.6,36093.0,0,7,1350.5,1,235000.0,2,11,5,113,3,350704,360.5551275
58987530,0,0,0,0,8,10,84700.0,13212.0,37847.0,0,5,1304.0,1,146000.0,2,15,5,90,3,350008,1.0
59002472,0,0,0,0,5,10,79200.0,8623.2,7686.0,1,7,1245.5,3,65000.0,1,11,5,109,5,151300,173.20508080000002
54987857,0,0,0,0,8,10,39600.0,12138.0,36500.0,1,7,1323.5,1,152000.0,2,11,5,98,5,151008,1.0
58999612,0,0,0,0,5,10,134200.0,83025.6,94749.0,0,4,1220.0,3,140000.0,2,8,5,109,4,72010,1.0
58993548,0,0,0,0,8,10,46200.0,20281.2,44182.0,0,7,1230.5,3,114000.0,2,11,5,112,4,72000,254.9509757
54986055,0,0,0,0,5,10,45100.0,40809.6,35820.0,0,7,1238.0,3,66000.0,2,11,5,79,3,450017,214.4761059
59002213,0,0,0,0,8,10,110000.0,1521.6,39103.0,0,4,1305.5,1,123000.0,2,8,5,106,3,330008,1.0
54989291,0,0,0,0,6,10,83600.0,307.2,11085.0,0,4,1322.0,3,146000.0,2,8,9,100,5,72000,1.0
58997872,0,0,0,0,5,10,16500.0,5718.0,15077.0,0,4,1305.5,3,91000.0,2,8,2,95,5,60091,1.0
54984524,0,0,0,0,8,10,127600.0,56220.0,47400.0,0,5,1350.5,1,155000.0,2,15,8,104,5,60004,1.0
58994215,0,0,0,0,9,10,95700.0,68991.6,61289.0,0,7,1352.0,1,142000.0,2,11,9,111,4,60036,1.0
58992592,0,0,0,0,8,10,48400.0,37948.8,35349.0,0,7,1250.0,1,121000.0,2,11,-1,112,4,350091,212.1320344
54988522,0,0,0,0,6,10,13200.0,11414.4,11156.0,1,7,1214.0,3,58000.0,2,11,5,110,4,151300,158.11388300000002
58992627,0,0,0,0,5,10,158400.0,1126.8,6970.0,0,7,1305.5,1,50000.0,2,12,-1,113,3,350061,226.1459706
54983046,0,0,0,0,1,10,77000.0,4414.8,4178.0,0,5,1314.5,3,117000.0,2,15,5,109,5,60018,200.0
58983813,0,0,0,0,1,10,128700.0,4084.8,3904.0,0,5,1292.0,3,172000.0,2,15,8,113,5,350092,223.6067977
58988886,0,0,0,0,2,10,55000.0,48672.0,41060.0,0,7,1235.0,3,68000.0,2,11,5,110,5,450017,187.08286930000003
58993548,0,0,0,0,9,10,33000.0,30992.4,33515.0,0,7,1230.5,3,114000.0,2,11,5,112,4,72000,254.9509757
58987924,0,0,0,0,13,10,114400.0,91060.8,107556.0,0,5,1236.5,1,104000.0,2,15,3,112,3,550016,200.0
58995080,3,0,0,3,9,10,82500.0,16772.4,74374.0,0,7,1235.0,1,75000.0,2,11,5,91,5,350092,200.0
58990850,0,0,0,0,9,10,63800.0,963.6,28392.0,0,7,1266.5,3,110000.0,1,11,5,99,5,151300,173.20508080000002
54990272,0,0,0,0,11,10,68750.0,49105.2,62345.0,0,4,1230.5,3,85000.0,2,8,5,86,5,72000,1.0
58995487,0,0,0,0,14,10,41250.0,20061.6,17218.0,0,7,1239.5,1,108000.0,2,11,5,110,4,60004,200.0
58984336,0,0,0,0,9,10,183700.0,5431.2,8358.0,0,5,1245.5,3,100000.0,2,15,2,90,5,60028,204.9390153
59004503,0,0,0,0,4,10,77000.0,2642.4,12832.0,0,4,1305.5,1,129000.0,2,8,5,81,5,60014,1.0
58988534,0,0,0,0,3,10,44000.0,9981.6,17429.0,0,7,1223.0,3,63000.0,2,11,5,113,4,151300,1.0
59005266,0,0,0,0,10,10,44000.0,15770.4,41586.0,0,4,1266.5,1,99000.0,2,8,5,86,3,72002,1.0
54985058,0,0,0,0,3,10,148500.0,0.0,1848.0,0,7,1266.5,3,227000.0,2,11,9,112,4,151300,254.9509757
54992564,0,0,0,0,8,10,108900.0,-4.8,97319.0,0,7,1350.5,3,130000.0,1,11,5,97,5,60016,173.20508080000002
59000887,0,0,0,0,8,10,39600.0,43479.6,36733.0,0,4,1227.5,3,50000.0,2,8,5,100,3,60027,173.20508080000002
58984900,0,0,0,0,5,10,64900.0,15432.0,16376.0,0,5,1191.5,3,53000.0,2,15,5,114,4,72000,187.08286930000003
58990902,0,0,0,0,6,10,114400.0,60709.2,84500.0,1,7,1215.5,3,58000.0,2,11,5,96,5,60033,158.11388300000002
58988044,0,0,0,0,9,10,28600.0,13276.8,18935.0,0,5,1241.0,3,66000.0,2,15,9,115,3,350077,174.34448659999998
54983895,0,0,0,0,6,10,60500.0,21882.0,18735.0,0,5,1223.0,3,59000.0,2,15,5,112,4,510101,200.0
58988956,0,0,0,0,3,10,55000.0,42961.2,51368.0,0,7,1148.0,3,106000.0,2,11,5,94,5,450071,212.1320344
58985599,0,0,0,0,5,10,113300.0,6244.8,29765.0,0,5,1305.5,3,129000.0,2,15,5,95,3,60061,223.6067977
54986538,0,0,0,0,8,10,41800.0,471.6,44875.0,1,7,1223.0,3,55000.0,2,11,5,89,5,60069,1.0
58999668,0,0,0,0,4,10,121000.0,35802.0,30475.0,0,4,1290.5,3,130000.0,2,8,9,114,4,60053,1.0
54985473,0,0,0,0,4,10,283800.0,3472.8,40470.0,0,7,1317.5,3,150000.0,2,11,5,112,5,450042,345.7947368
58994121,0,0,0,0,9,10,46200.0,26989.2,30804.0,1,7,1241.0,3,65000.0,2,11,9,110,3,151011,1.0
59004571,0,0,0,0,1,10,44000.0,34393.2,40045.0,0,4,1241.0,1,115000.0,2,8,5,105,3,151300,221.3594362
58991751,0,0,0,0,7,10,91300.0,22771.2,51623.0,0,7,1308.5,3,123000.0,2,11,5,100,4,60014,200.0
54983232,0,0,0,0,5,10,80300.0,-2110.8,7966.0,1,5,1230.5,3,72000.0,2,15,9,113,4,151304,173.20508080000002
58982668,0,0,0,0,3,10,22000.0,43.2,5500.0,0,5,1316.0,3,500000.0,2,15,5,104,5,72000,316.22776600000003
54987199,0,0,0,0,8,10,269500.0,32395.2,251668.0,0,7,1329.5,1,150000.0,2,11,-1,86,5,60036,1.0
58996590,0,0,0,0,11,10,72600.0,78166.8,66866.0,0,7,1287.5,1,152000.0,2,11,5,108,5,151300,1.0
58990235,0,0,0,0,6,10,68750.0,-3.6,50477.0,0,7,1281.5,1,304000.0,2,11,-1,111,4,450001,244.94897430000003
58986784,1,0,0,30,8,10,49500.0,48776.4,51442.0,1,5,1242.5,3,75000.0,2,15,5,109,4,510020,173.20508080000002
58991130,0,0,0,0,1,10,102300.0,673.2,1060.0,0,7,1340.0,3,341000.0,2,11,5,112,5,72001,1.0
58995436,0,0,0,0,6,10,69300.0,84460.8,70883.0,1,7,1256.0,3,96000.0,2,11,5,102,3,72000,200.0
58985589,0,0,0,0,2,10,72600.0,30222.0,65852.0,1,5,1224.5,3,45000.0,2,15,5,81,5,450062,173.1588866
58991324,0,0,0,0,2,10,55000.0,10740.0,27499.0,0,7,1245.5,3,58000.0,2,11,5,101,5,60058,200.0
59003842,0,0,0,0,7,10,115500.0,28222.8,31870.0,0,4,1239.5,1,72000.0,1,8,5,89,5,60084,173.20508080000002
54985234,0,0,0,0,2,10,125400.0,135097.2,113080.0,1,7,1214.0,3,66000.0,2,11,5,82,3,60019,200.0
58997719,0,0,0,0,3,10,69300.0,8596.8,25587.0,0,4,1223.0,3,63000.0,2,8,5,91,5,60095,228.035085
58994299,0,0,0,0,8,10,187000.0,7953.6,43451.0,0,7,1340.0,1,99000.0,2,11,-1,85,5,350069,181.10770280000003
58996112,0,0,0,0,9,10,89100.0,92748.0,82705.0,0,7,1248.5,3,76000.0,2,11,5,95,3,72000,200.0
54985821,0,0,0,0,2,10,86900.0,-34.8,2570.0,0,7,1277.0,3,243000.0,2,11,5,83,5,60087,1.0
58994284,0,0,0,0,3,10,16500.0,-3.6,16337.0,0,7,1214.0,3,81000.0,2,11,9,114,4,450012,204.9390153
58998866,0,0,0,0,11,10,189200.0,148339.2,170332.0,1,4,1287.5,3,126000.0,1,8,5,99,5,151000,173.20508080000002
58984801,0,0,0,0,12,10,57200.0,54337.2,52775.0,0,5,1265.0,1,90000.0,2,15,-1,110,5,450018,187.08286930000003
58993039,0,0,0,0,15,10,11000.0,-1.2,11916.0,0,7,1286.0,1,86000.0,2,11,-1,95,5,72000,1.0
59002836,0,0,0,0,9,10,55000.0,0.0,600.0,0,7,1263.5,3,120000.0,2,11,9,86,5,151300,1.0
59000104,0,0,0,0,8,10,110000.0,29314.8,28863.0,0,4,1290.5,1,118000.0,1,8,5,100,5,60023,141.4213562
58995283,0,0,0,0,10,10,63800.0,34048.8,91514.0,0,7,1229.0,1,170000.0,1,11,5,91,3,550115,244.94897430000003
59002231,0,0,0,0,9,10,132000.0,40628.4,115788.0,0,4,1353.5,3,125000.0,2,8,9,107,5,60093,1.0
58987186,0,0,0,0,10,10,83600.0,60961.2,78987.0,0,5,1230.5,3,61000.0,2,15,5,109,4,60020,173.20508080000002
58999690,0,0,0,0,7,10,46200.0,28434.0,36816.0,0,4,1214.0,3,81000.0,2,8,9,101,4,60040,1.0
58995451,0,0,0,0,11,10,99000.0,110742.0,98710.0,0,7,1248.5,3,60000.0,2,11,5,90,3,60074,1.0
54990536,0,0,0,0,9,10,23100.0,23151.6,26498.0,0,4,1241.0,3,35000.0,2,8,5,99,5,60084,158.11388300000002
59004078,0,0,0,0,9,10,95700.0,-157.2,8713.0,0,7,1257.5,1,84000.0,1,11,5,106,5,71000,173.20508080000002
59000783,0,0,0,0,9,10,29700.0,33400.8,29555.0,1,4,1305.5,3,59000.0,2,8,5,113,4,72004,1.0
58994301,0,0,0,0,10,10,55000.0,37051.2,32068.0,1,7,1254.5,3,100000.0,2,11,5,84,5,151300,158.11388300000002
54983144,0,0,0,0,2,10,44000.0,49766.4,41972.0,1,5,1214.0,3,58000.0,2,15,5,112,4,72000,200.0
58991722,0,0,0,0,7,10,121000.0,32205.6,42082.0,0,7,1308.5,3,143000.0,2,11,5,100,3,151009,173.20508080000002
54992408,0,0,0,0,12,10,73700.0,6098.4,25710.0,0,4,1314.5,1,53000.0,2,8,5,103,5,151300,187.5393292
58986218,0,0,0,0,8,10,72600.0,18066.0,41836.0,0,5,1191.5,3,61000.0,2,15,-1,111,4,72001,1.0
58995904,0,0,0,0,12,10,24200.0,4260.0,9028.0,0,7,1230.5,1,129000.0,2,11,5,88,3,60043,1.0
58989220,0,0,0,0,5,10,125400.0,53167.2,58112.0,0,7,1223.0,3,73000.0,2,11,9,111,4,350092,200.0
58998405,0,0,0,0,8,10,100100.0,21394.8,25891.0,0,4,1214.0,3,81000.0,2,8,5,111,1,60043,202.4845673
58991194,0,0,0,0,7,10,92400.0,26947.2,25525.0,0,7,1247.0,3,71000.0,1,11,9,95,4,60026,200.7560709
59000942,0,0,0,0,4,10,188100.0,204000.0,170499.0,0,4,1268.0,3,149000.0,2,8,5,106,3,72001,173.20508080000002
54986125,0,0,0,0,3,10,115500.0,63327.6,104942.0,0,7,1266.5,1,111000.0,2,11,-1,79,5,60026,1.0
54985924,0,0,0,0,1,10,72600.0,1212.0,1510.0,1,7,1241.0,1,111000.0,2,11,5,90,5,350068,223.6067977
58991607,0,0,0,0,3,10,73700.0,10902.0,59469.0,0,7,1290.5,3,119000.0,2,11,9,85,3,151300,200.0
54987651,0,0,0,0,4,10,63800.0,65998.8,55498.0,0,7,1250.0,3,102000.0,2,11,5,100,3,60050,1.0
58994324,0,0,0,0,5,10,55000.0,39374.4,49803.0,0,7,1266.5,3,130000.0,2,11,9,100,5,60005,173.20508080000002
59001304,0,0,0,0,5,10,61600.0,8181.6,7465.0,0,4,1250.0,3,120000.0,2,8,5,91,5,60064,1.0
54988011,0,0,0,0,9,10,16500.0,6193.2,16989.0,1,7,1241.0,3,75000.0,2,11,5,110,4,450059,194.9358869
58992510,0,0,0,0,7,10,16500.0,18988.8,17619.0,0,7,1271.0,3,85000.0,1,11,9,100,4,60052,158.11388300000002
59002534,0,0,0,0,8,10,46200.0,45651.6,43237.0,0,4,1242.5,3,70000.0,1,8,5,103,3,60040,181.6590212
58991640,0,0,0,0,8,10,82500.0,47428.8,40024.0,0,7,1310.0,1,140000.0,2,11,5,90,5,60002,200.0
58986444,0,0,0,0,12,10,115500.0,10432.8,24515.0,0,5,1319.0,3,15000.0,2,15,5,114,3,450069,158.11388300000002
59005303,0,0,0,0,12,10,100100.0,0.0,13928.0,0,4,1310.0,1,167000.0,2,8,9,105,3,151300,320.1202899
58990519,0,0,0,0,7,10,119900.0,108813.6,106993.0,1,7,1256.0,1,102000.0,2,11,-1,110,4,450080,178.8854382
54983466,0,0,0,0,5,10,223300.0,0.0,767.0,0,5,1274.0,3,127000.0,2,15,9,113,4,72001,212.1320344
58984589,0,0,0,0,7,10,88000.0,33795.6,38262.0,0,5,1232.0,3,89000.0,2,15,9,112,4,72000,200.0
54984201,0,0,0,0,9,10,102300.0,99640.8,94502.0,0,5,1250.0,3,79000.0,2,15,5,110,4,72001,1.0
54983792,0,0,0,0,7,10,82500.0,6517.2,36024.0,0,5,1212.5,3,125000.0,2,15,10,113,4,550005,187.08286930000003
58998989,0,0,0,0,9,10,75900.0,65346.0,65023.0,0,4,1214.0,3,51000.0,2,8,5,104,5,151300,173.20508080000002
58989781,0,0,0,0,7,10,33000.0,23220.0,25740.0,1,7,1241.0,1,70000.0,2,11,-1,106,4,450032,200.0
59000639,0,0,0,0,10,10,45100.0,45703.2,41101.0,1,4,1251.5,3,51000.0,2,8,-1,74,5,60041,1.0
59005740,0,0,0,0,12,10,33000.0,-4.8,828.0,0,4,1266.5,1,191000.0,2,8,5,85,3,72000,1.0
54984810,0,0,0,0,11,10,62700.0,418.8,55071.0,0,5,1241.0,3,60000.0,2,15,5,90,5,60000,200.0
59001975,0,0,0,0,8,10,42900.0,36462.0,38146.0,1,4,1179.5,3,49000.0,1,8,5,105,5,60032,173.20508080000002
54988373,0,0,0,0,11,10,66000.0,6195.6,7054.0,0,7,1295.0,1,116000.0,2,11,9,108,4,151300,1.0
58993710,0,0,0,0,1,10,50600.0,61864.8,52054.0,0,7,1304.0,1,130000.0,2,11,5,111,4,450046,223.6067977
59003111,0,0,0,0,11,10,11000.0,0.0,11023.0,1,4,1223.0,3,73000.0,2,8,9,105,3,151300,1.0
59005128,0,0,0,0,12,10,110000.0,12920.4,50318.0,0,4,1250.0,1,84000.0,1,8,5,100,3,60019,167.33200530000002
58985236,0,0,0,0,8,10,55000.0,45949.2,39476.0,0,5,1265.0,3,135000.0,2,15,5,100,5,151300,231.721816
54986167,0,0,0,0,8,10,33000.0,36842.4,32291.0,0,7,1256.0,3,130000.0,1,11,9,105,5,60058,187.08286930000003
54992564,0,0,0,0,11,10,26400.0,0.0,22293.0,0,7,1350.5,3,130000.0,1,11,5,97,5,60016,173.20508080000002
54991090,0,0,0,0,11,10,176000.0,4744.8,30774.0,0,4,1379.0,3,489000.0,2,8,9,99,5,72001,223.6067977
58994089,0,0,0,0,11,10,129800.0,125878.8,121727.0,1,7,1239.5,3,79000.0,2,11,8,111,5,71003,1.0
58994781,0,0,0,0,10,10,103950.0,10456.8,46000.0,0,7,1287.5,3,133000.0,2,11,5,91,3,151300,1.0
54987545,3,0,0,29,8,10,28600.0,435.6,30195.0,1,7,1212.5,3,61000.0,2,11,5,112,4,450031,187.08286930000003
54990550,0,0,0,0,10,10,113300.0,0.0,31903.0,0,4,1313.0,3,338000.0,2,8,5,90,5,60004,1.0
58988129,0,0,0,0,10,10,74800.0,175.2,62061.0,0,5,1187.0,3,102000.0,2,15,5,113,4,450081,197.4841766
59000340,0,0,0,0,3,10,55000.0,5872.8,7303.0,0,4,1313.0,3,98000.0,1,8,9,103,5,151300,173.20508080000002
58987886,0,0,0,0,8,10,55000.0,-1.2,40144.0,0,5,1269.5,1,175000.0,2,15,5,110,5,350057,173.20508080000002
58999985,0,0,0,0,1,10,16500.0,5014.8,5354.0,0,7,1281.5,3,98000.0,2,11,9,114,4,60019,1.0
54983721,0,0,0,0,1,10,99000.0,-45.6,1061.0,0,5,1475.0,3,96000.0,2,15,9,110,5,72001,1.0
59001124,0,0,0,0,7,10,62700.0,7094.4,25114.0,0,4,1239.5,3,85000.0,2,8,5,66,5,72000,1.0
58983909,0,0,0,0,5,10,137500.0,0.0,9082.0,1,5,1262.0,3,130000.0,2,15,5,100,5,151304,189.7366596
58982563,0,0,0,0,4,10,121000.0,52426.8,48660.0,0,5,1356.5,3,198000.0,2,15,5,90,5,71000,173.20508080000002
54988132,0,0,0,0,10,10,119900.0,1315.2,49998.0,0,7,1314.5,1,127000.0,2,11,9,110,3,60008,1.0
59002945,0,0,0,0,11,10,86900.0,5703.6,11669.0,0,4,1260.5,3,74000.0,2,8,5,113,4,151300,1.0
54989513,0,0,0,0,8,10,310200.0,24151.2,21736.0,0,4,1304.0,1,257000.0,2,8,5,75,5,72000,212.1320344
58988129,0,0,0,0,10,10,45100.0,13209.6,32049.0,0,5,1187.0,3,102000.0,2,15,5,113,4,450081,197.4841766
58988853,0,0,0,0,7,10,82500.0,11242.8,42734.0,0,7,1290.5,3,116000.0,1,11,5,109,4,60062,196.4942747
58994856,0,0,0,0,13,10,72600.0,20409.6,50313.0,1,7,1215.5,3,60000.0,2,11,-1,112,4,450081,158.11388300000002
59004141,0,0,0,0,13,10,41250.0,0.0,16117.0,0,4,1316.0,1,127000.0,2,8,-1,95,5,330013,1.0
54983144,0,0,0,0,5,10,124300.0,52736.4,53604.0,1,5,1214.0,3,58000.0,2,15,5,112,4,72000,200.0
58987511,0,0,0,0,11,10,63800.0,8917.2,35306.0,0,5,1272.5,3,97000.0,2,15,8,105,5,72000,1.0
59004328,0,0,0,0,12,10,108900.0,47114.4,57982.0,0,4,1214.0,3,99000.0,2,8,5,84,3,60017,173.20508080000002
59004328,0,0,0,0,2,10,108900.0,29092.8,29039.0,0,4,1214.0,3,99000.0,2,8,5,84,3,60017,173.20508080000002
54985523,0,0,0,0,6,10,95700.0,0.0,10550.0,0,7,1223.0,3,97000.0,2,11,5,109,3,450003,187.08286930000003
58986997,0,0,0,0,11,10,137500.0,111864.0,132492.0,0,5,1316.0,3,141000.0,2,15,5,99,4,550004,223.6067977
54987763,0,0,0,0,12,10,113300.0,-2.4,65941.0,0,7,1232.0,1,96000.0,2,11,9,88,5,151300,233.520877
58985356,0,0,0,0,8,10,94600.0,5044.8,60052.0,0,5,1251.5,3,124000.0,2,15,9,112,4,60091,200.0
58993548,0,0,0,0,12,10,66000.0,72775.2,62326.0,0,7,1230.5,3,114000.0,2,11,5,112,4,72000,254.9509757
58989550,0,0,0,0,2,10,57200.0,33223.2,41928.0,0,7,1283.0,3,67000.0,2,11,5,114,4,60026,200.0
58990030,0,0,0,0,9,10,149600.0,123636.0,151828.0,0,7,1326.5,3,96000.0,2,11,5,113,4,591001,1.0
58984972,0,0,0,0,7,10,114400.0,34710.0,45893.0,0,5,1269.5,3,124000.0,2,15,5,112,4,60033,204.9390153
58994114,0,0,0,0,4,10,187000.0,16760.4,33212.0,0,7,1376.0,3,142000.0,1,11,5,99,3,151300,223.6067977
58992134,0,0,0,0,3,10,55000.0,20155.2,23255.0,0,7,1235.0,1,114000.0,2,11,-1,85,5,450088,1.0
58996882,0,0,0,0,6,10,16500.0,0.0,14912.0,0,7,1233.5,3,59000.0,2,11,5,91,3,450052,387.2983346
58995436,0,0,0,0,6,10,55000.0,8785.2,49978.0,1,7,1256.0,3,96000.0,2,11,5,102,3,72000,200.0
59002628,0,0,0,0,4,10,39600.0,28107.6,33547.0,1,4,1218.5,3,48000.0,2,8,5,90,5,72001,187.08286930000003
54991585,0,0,0,0,8,10,119900.0,57361.2,110975.0,0,4,1271.0,3,120000.0,2,8,5,89,3,60001,200.0
58989956,0,0,0,0,6,10,108900.0,0.0,61849.0,0,7,1284.5,1,82000.0,2,11,-1,103,4,450019,214.4761059
58992044,0,0,0,0,1,10,110000.0,9745.2,35599.0,1,7,1365.5,1,130000.0,2,11,-1,100,3,341439,173.20508080000002
54989065,0,0,0,0,9,10,106700.0,55129.2,95477.0,0,4,1244.0,3,97000.0,2,8,5,99,5,60091,164.3167673
58994215,0,0,0,0,12,10,22000.0,23274.0,21181.0,0,7,1352.0,1,142000.0,2,11,9,111,4,60036,1.0
54987040,0,0,0,0,12,10,123200.0,111025.2,99276.0,1,7,1190.0,3,95000.0,2,11,5,88,3,60019,1.0
58992134,0,0,0,0,12,10,99000.0,40146.0,91483.0,0,7,1235.0,1,114000.0,2,11,-1,85,5,450088,1.0
54987017,0,0,0,0,13,10,27500.0,20373.6,17478.0,0,7,1241.0,3,54000.0,1,11,5,99,5,72003,164.3167673
54990417,0,0,0,0,11,10,111100.0,19570.8,16871.0,0,4,1239.5,3,65000.0,2,8,5,92,5,151300,200.0
54985523,0,0,0,0,7,10,117700.0,-68.4,101343.0,0,7,1223.0,3,97000.0,2,11,5,109,3,450003,187.08286930000003
54982897,0,0,0,0,8,10,95700.0,65472.0,79435.0,0,5,1257.5,3,102000.0,2,15,2,80,3,60005,223.6067977
58997265,0,0,0,0,6,10,205700.0,18355.2,34626.0,0,4,1386.5,3,296000.0,2,9,5,109,5,151300,223.6067977
58999186,0,0,0,0,2,10,135300.0,0.0,4999.0,1,4,1274.0,3,388000.0,2,8,9,111,5,72000,1.0
58998583,0,0,0,0,10,10,108900.0,5540.4,29879.0,0,4,1310.0,3,129000.0,1,8,5,100,5,151300,181.6590212
54991474,0,0,0,0,14,10,117700.0,0.0,31142.0,0,4,1256.0,1,129000.0,2,8,9,110,5,60042,1.0
59000580,0,0,0,0,12,10,127600.0,22935.6,33800.0,0,4,1244.0,3,116000.0,2,8,5,111,4,60002,1.0
54982913,0,0,0,0,7,10,95700.0,3781.2,19050.0,0,5,1287.5,3,163000.0,2,15,5,90,5,72014,200.0
58998919,0,0,0,0,11,10,55000.0,63217.2,53532.0,1,4,1253.0,3,84000.0,2,8,5,107,4,72001,173.20508080000002
54985654,0,0,0,0,8,10,49500.0,36621.6,47888.0,1,7,1280.0,3,120000.0,2,11,5,115,5,151300,218.604666
